../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,23-NOV-2016,"Oecomys rutilus voucher TTU101025 alpha(1,3)fucosyltransferase (Fut4) gene, partial cds",1,Oecomys rutilus (red arboreal rice rat),KP778908,TTU101025,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Molecular phylogenetics of the genus Handleyomys,Unpublished,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Direct Submission,"Submitted (15-FEB-2015) Brigham Young university, 401 WIDB, Provo, UT 84602, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK123794 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903866,TK123794,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK123978 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903867,TK123978,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK124402 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903868,TK124402,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK124493 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903869,TK124493,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK124574 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903870,TK124574,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK100772 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903871,TK100772,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK124497 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903872,TK124497,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK100600 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903873,TK100600,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK100518 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903874,TK100518,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,25-APR-2007,"Neotoma micropus isolate TK100311 D-loop, partial sequence; mitochondrial",1,mitochondrion Neotoma micropus (Southern Plains woodrat),AY903875,TK100311,"Mendez-Harclerode,F.M., Strauss,R.E., Fulhorst,C.F., Milazzo,M.L., Ruthven,D.C. and Bradley,R.D.",Molecular Evidence For High Levels of Intrapopulation Genetic Diversity in Woodrats (Neotoma Micropus),"J. Mammal. 88 (2), 360-370 (2007)","Mendez-Harclerode,F.M., Fulhorst,C.F. and Bradley,R.D.",Direct Submission,"Submitted (24-JAN-2005) Biological Sciences, Texas Tech University, M.S. 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Baiomys taylori voucher TK93084 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Baiomys taylori (northern pygmy mouse),AY994205,TK93084,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Hodomys alleni voucher TK45042 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Hodomys alleni (Allen's woodrat),AY994206,TK45042,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Reithrodontomys fulvescens voucher TK23469 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",2,Reithrodontomys fulvescens (fulvous harvest mouse),AY994207,TK23469,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Megadontomys thomasi voucher TK93388 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Megadontomys thomasi (Thomas's giant deer mouse),AY994208,TK93388,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Osgoodomys banderanus voucher TK45952 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Osgoodomys banderanus (Michoacan deer mouse),AY994209,TK45952,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Neotomodon alstoni voucher TK45302 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Neotomodon alstoni (Mexican volcano mouse),AY994210,TK45302,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus californicus voucher TK92335 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus californicus (California mouse),AY994211,TK92335,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus eremicus voucher TK90458 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus eremicus (cactus mouse),AY994212,TK90458,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Podomys floridanus voucher TK92502 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Podomys floridanus (Florida mouse),AY994214,TK92502,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus perfulvus voucher TK47926 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus perfulvus (marsh mouse),AY994215,TK47926,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus melanophrys voucher TK48848 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus melanophrys (plateau mouse),AY994216,TK48848,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus megalops voucher TK93375 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus megalops (brown deer mouse),AY994217,TK93375,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus gratus voucher TK46354 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus gratus (Osgood's mouse),AY994218,TK46354,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus difficilis voucher TK93120 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus difficilis (Zacatecan deer mouse),AY994219,TK93120,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus attwateri voucher TK23396 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus attwateri (Texas deermouse),AY994220,TK23396,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus pectoralis voucher TK48645 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",2,Peromyscus pectoralis (white-ankled mouse),AY994221,TK48645,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus beatae voucher TK93279 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus beatae,AY994223,TK93279,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus levipes voucher TK47819 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",2,Peromyscus levipes (nimble-footed mouse),AY994224,TK47819,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus boylii voucher TK90233 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus boylii (brush mouse),AY994225,TK90233,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus boylii voucher TK24389 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus boylii (brush mouse),AY994226,TK24389,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus boylii voucher TK93089 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus boylii (brush mouse),AY994227,TK93089,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus schmidlyi voucher TK72443 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus schmidlyi,AY994228,TK72443,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus schmidlyi voucher TK70812 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus schmidlyi,AY994229,TK70812,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Peromyscus sp. TK47890 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus sp. TK47890,AY994230,TK47890,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod24.seq,19-NOV-2012,"Osgoodomys banderanus voucher TK49964 class 1 alcohol dehydrogenase (Adh1) gene, intron 2",1,Osgoodomys banderanus (Michoacan deer mouse),AY994231,TK49964,"Amman,B.R. and Bradley,R.D.",Molecular systematics of Peromyscus and allies based on nuclear and mitochondrial DNA sequences,Unpublished,"Amman,B.R., Longhofer,L.K. and Bradley,R.D.",Direct Submission,"Submitted (30-MAR-2005) Division of Viral and Rickettsial Diseases, Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd., Atlanta, GA 30333, USA"
